"No.","Time","Source","Destination","Protocol","Length","Info"
"806","1726.214264","10.0.1.6","10.0.1.4","SMB2","668","Negotiate Protocol Response"
"807","1726.214424","10.0.1.4","10.0.1.6","TCP","66","60807  >  445 [SYN] Seq=0 Win=64240 Len=0 MSS=1418 WS=256 SACK_PERM=1"
"808","1726.214492","10.0.1.6","10.0.1.4","TCP","66","445  >  60807 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"809","1726.215170","10.0.1.4","10.0.1.6","TCP","5726","60803  >  445 [ACK] Seq=202017 Ack=2988 Win=524544 Len=5672 [TCP segment of a reassembled PDU]"
"810","1726.215173","10.0.1.4","10.0.1.6","TCP","1472","60803  >  445 [ACK] Seq=207689 Ack=2988 Win=524544 Len=1418 [TCP segment of a reassembled PDU]"
"811","1726.215179","10.0.1.4","10.0.1.6","TCP","45430","60803  >  445 [ACK] Seq=209107 Ack=2988 Win=524544 Len=45376 [TCP segment of a reassembled PDU]"
"812","1726.215196","10.0.1.4","10.0.1.6","TCP","1472","[TCP Previous segment not captured] 60803  >  445 [ACK] Seq=274335 Ack=2988 Win=524544 Len=1418 [TCP segment of a reassembled PDU]"
"813","1726.215229","10.0.1.6","10.0.1.4","TCP","54","[TCP ACKed unseen segment] 445  >  60803 [ACK] Seq=2988 Ack=275753 Win=4197120 Len=0"
"814","1726.215273","10.0.1.4","10.0.1.6","TCP","54","60807  >  445 [ACK] Seq=1 Ack=1 Win=524544 Len=0"
"815","1726.215273","10.0.1.4","10.0.1.6","SMB2","270","Negotiate Protocol Request"
"816","1726.215457","10.0.1.4","10.0.1.6","TCP","1472","60805  >  445 [ACK] Seq=217 Ack=615 Win=524032 Len=1418 [TCP segment of a reassembled PDU]"
"817","1726.215458","10.0.1.4","10.0.1.6","SMB2","432","Session Setup Request"
"818","1726.215480","10.0.1.6","10.0.1.4","TCP","54","445  >  60805 [ACK] Seq=615 Ack=2013 Win=4197120 Len=0"
"819","1726.215588","10.0.1.6","10.0.1.4","SMB2","668","Negotiate Protocol Response"
"820","1726.215646","10.0.1.4","10.0.1.6","TCP","1472","60806  >  445 [ACK] Seq=217 Ack=615 Win=524032 Len=1418 [TCP segment of a reassembled PDU]"
"821","1726.215647","10.0.1.4","10.0.1.6","SMB2","432","Session Setup Request"
"822","1726.215672","10.0.1.6","10.0.1.4","TCP","54","445  >  60806 [ACK] Seq=615 Ack=2013 Win=4197120 Len=0"
"823","1726.215905","10.0.1.4","10.0.1.6","TCP","45430","60803  >  445 [ACK] Seq=275753 Ack=2988 Win=524544 Len=45376 [TCP segment of a reassembled PDU]"
"824","1726.215923","10.0.1.4","10.0.1.6","TCP","1472","[TCP Previous segment not captured] 60803  >  445 [ACK] Seq=340981 Ack=2988 Win=524544 Len=1418 [TCP segment of a reassembled PDU]"
"825","1726.215924","10.0.1.4","10.0.1.6","TCP","1472","60803  >  445 [ACK] Seq=342399 Ack=2988 Win=524544 Len=1418 [TCP segment of a reassembled PDU]"
"826","1726.215925","10.0.1.4","10.0.1.6","TCP","17070","60803  >  445 [ACK] Seq=343817 Ack=2988 Win=524544 Len=17016 [TCP segment of a reassembled PDU]"
"827","1726.215962","10.0.1.6","10.0.1.4","TCP","54","[TCP ACKed unseen segment] 445  >  60803 [ACK] Seq=2988 Ack=360833 Win=4197120 Len=0"
"828","1726.216582","10.0.1.6","10.0.1.4","SMB2","315","Session Setup Response"
"829","1726.216735","10.0.1.4","10.0.1.6","TCP","1472","60807  >  445 [ACK] Seq=217 Ack=615 Win=524032 Len=1418 [TCP segment of a reassembled PDU]"
"830","1726.216736","10.0.1.4","10.0.1.6","SMB2","432","Session Setup Request"
"831","1726.216754","10.0.1.4","10.0.1.6","TCP","17070","60803  >  445 [ACK] Seq=360833 Ack=2988 Win=524544 Len=17016 [TCP segment of a reassembled PDU]"
"832","1726.216760","10.0.1.4","10.0.1.6","TCP","1472","60803  >  445 [ACK] Seq=377849 Ack=2988 Win=524544 Len=1418 [TCP segment of a reassembled PDU]"
"833","1726.216762","10.0.1.6","10.0.1.4","TCP","54","445  >  60807 [ACK] Seq=615 Ack=2013 Win=4197120 Len=0"
"834","1726.216764","10.0.1.4","10.0.1.6","TCP","45430","60803  >  445 [ACK] Seq=379267 Ack=2988 Win=524544 Len=45376 [TCP segment of a reassembled PDU]"
"835","1726.216782","10.0.1.4","10.0.1.6","TCP","11398","[TCP Previous segment not captured] 60803  >  445 [ACK] Seq=444495 Ack=2988 Win=524544 Len=11344 [TCP segment of a reassembled PDU]"
"836","1726.216786","10.0.1.4","10.0.1.6","TCP","1472","60803  >  445 [ACK] Seq=455839 Ack=2988 Win=524544 Len=1418 [TCP segment of a reassembled PDU]"
"837","1726.216830","10.0.1.6","10.0.1.4","TCP","54","[TCP ACKed unseen segment] 445  >  60803 [ACK] Seq=2988 Ack=457257 Win=4197120 Len=0"
"838","1726.217295","10.0.1.6","10.0.1.4","SMB2","315","Session Setup Response"
"839","1726.217565","10.0.1.4","10.0.1.6","TCP","1472","60803  >  445 [ACK] Seq=457257 Ack=2988 Win=524544 Len=1418 [TCP segment of a reassembled PDU]"
"840","1726.217568","10.0.1.4","10.0.1.6","TCP","45430","60803  >  445 [ACK] Seq=458675 Ack=2988 Win=524544 Len=45376 [TCP segment of a reassembled PDU]"
"841","1726.217582","10.0.1.6","10.0.1.4","SMB2","315","Session Setup Response"
"842","1726.217585","10.0.1.4","10.0.1.6","TCP","11398","[TCP Previous segment not captured] 60803  >  445 [ACK] Seq=523903 Ack=2988 Win=524544 Len=11344 [TCP segment of a reassembled PDU] [TCP segment of a reassembled PDU]"
"843","1726.217589","10.0.1.4","10.0.1.6","TCP","1472","60803  >  445 [ACK] Seq=535247 Ack=2988 Win=524544 Len=1418 [TCP segment of a reassembled PDU]"
"844","1726.217590","10.0.1.4","10.0.1.6","TCP","28414","60803  >  445 [PSH, ACK] Seq=536665 Ack=2988 Win=524544 Len=28360 [TCP segment of a reassembled PDU]"
"845","1726.217669","10.0.1.6","10.0.1.4","TCP","54","[TCP ACKed unseen segment] 445  >  60803 [ACK] Seq=2988 Ack=527901 Win=4197120 Len=0"
"846","1726.217688","10.0.1.6","10.0.1.4","TCP","54","445  >  60803 [ACK] Seq=2988 Ack=565025 Win=4197120 Len=0"
"847","1726.217969","10.0.1.6","10.0.1.4","SMB2","138","Write Response"
"848","1726.218648","10.0.1.4","10.0.1.6","TCP","28414","60803  >  445 [ACK] Seq=565025 Ack=2988 Win=524544 Len=28360 [TCP segment of a reassembled PDU]"
"849","1726.218659","10.0.1.4","10.0.1.6","TCP","1472","60803  >  445 [ACK] Seq=593385 Ack=2988 Win=524544 Len=1418 [TCP segment of a reassembled PDU]"
"850","1726.218666","10.0.1.4","10.0.1.6","TCP","45430","60803  >  445 [ACK] Seq=594803 Ack=2988 Win=524544 Len=45376 [TCP segment of a reassembled PDU]"
"851","1726.218681","10.0.1.4","10.0.1.6","TCP","11398","[TCP Previous segment not captured] 60803  >  445 [ACK] Seq=660031 Ack=2988 Win=524544 Len=11344 [TCP segment of a reassembled PDU]"
"852","1726.218685","10.0.1.4","10.0.1.6","TCP","1472","60803  >  445 [ACK] Seq=671375 Ack=2988 Win=524544 Len=1418 [TCP segment of a reassembled PDU]"
"853","1726.218686","10.0.1.4","10.0.1.6","TCP","1472","60803  >  445 [ACK] Seq=672793 Ack=2988 Win=524544 Len=1418 [TCP segment of a reassembled PDU]"
"854","1726.218727","10.0.1.6","10.0.1.4","TCP","54","[TCP ACKed unseen segment] 445  >  60803 [ACK] Seq=3072 Ack=674211 Win=4197120 Len=0"
"855","1726.218771","10.0.1.4","10.0.1.6","TCP","1472","60803  >  445 [ACK] Seq=674211 Ack=2988 Win=524544 Len=1418 [TCP segment of a reassembled PDU]"
"856","1726.218778","10.0.1.6","10.0.1.4","TCP","54","445  >  60803 [ACK] Seq=3072 Ack=675629 Win=4197120 Len=0"
"857","1726.218798","10.0.1.4","10.0.1.6","TCP","1472","60803  >  445 [ACK] Seq=675629 Ack=2988 Win=524544 Len=1418 [TCP segment of a reassembled PDU]"
"858","1726.218804","10.0.1.6","10.0.1.4","TCP","54","445  >  60803 [ACK] Seq=3072 Ack=677047 Win=4197120 Len=0"
"859","1726.218821","10.0.1.4","10.0.1.6","TCP","1472","60803  >  445 [ACK] Seq=677047 Ack=2988 Win=524544 Len=1418 [TCP segment of a reassembled PDU]"
"860","1726.218826","10.0.1.6","10.0.1.4","TCP","54","445  >  60803 [ACK] Seq=3072 Ack=678465 Win=4197120 Len=0"
"861","1726.218831","10.0.1.4","10.0.1.6","TCP","1472","60803  >  445 [ACK] Seq=678465 Ack=2988 Win=524544 Len=1418 [TCP segment of a reassembled PDU]"
"862","1726.218836","10.0.1.6","10.0.1.4","TCP","54","445  >  60803 [ACK] Seq=3072 Ack=679883 Win=4197120 Len=0"
"863","1726.218840","10.0.1.4","10.0.1.6","TCP","1472","60803  >  445 [ACK] Seq=679883 Ack=2988 Win=524544 Len=1418 [TCP segment of a reassembled PDU]"
"864","1726.218845","10.0.1.6","10.0.1.4","TCP","54","445  >  60803 [ACK] Seq=3072 Ack=681301 Win=4197120 Len=0"
"865","1726.218850","10.0.1.4","10.0.1.6","TCP","1472","60803  >  445 [ACK] Seq=681301 Ack=2988 Win=524544 Len=1418 [TCP segment of a reassembled PDU]"
"866","1726.218855","10.0.1.6","10.0.1.4","TCP","54","445  >  60803 [ACK] Seq=3072 Ack=682719 Win=4197120 Len=0"
"867","1726.218860","10.0.1.4","10.0.1.6","TCP","1472","60803  >  445 [ACK] Seq=682719 Ack=2988 Win=524544 Len=1418 [TCP segment of a reassembled PDU]"
"868","1726.218864","10.0.1.6","10.0.1.4","TCP","54","445  >  60803 [ACK] Seq=3072 Ack=684137 Win=4197120 Len=0"
"869","1726.218869","10.0.1.4","10.0.1.6","TCP","1472","60803  >  445 [ACK] Seq=684137 Ack=2988 Win=524544 Len=1418 [TCP segment of a reassembled PDU]"
"870","1726.218874","10.0.1.6","10.0.1.4","TCP","54","445  >  60803 [ACK] Seq=3072 Ack=685555 Win=4197120 Len=0"
"871","1726.218878","10.0.1.4","10.0.1.6","TCP","1472","60803  >  445 [ACK] Seq=685555 Ack=2988 Win=524544 Len=1418 [TCP segment of a reassembled PDU]"
"872","1726.218883","10.0.1.6","10.0.1.4","TCP","54","445  >  60803 [ACK] Seq=3072 Ack=686973 Win=4197120 Len=0"
"873","1726.218888","10.0.1.4","10.0.1.6","TCP","1472","60803  >  445 [ACK] Seq=686973 Ack=2988 Win=524544 Len=1418 [TCP segment of a reassembled PDU]"
"874","1726.218892","10.0.1.6","10.0.1.4","TCP","54","445  >  60803 [ACK] Seq=3072 Ack=688391 Win=4197120 Len=0"
"875","1726.218897","10.0.1.4","10.0.1.6","TCP","1472","60803  >  445 [ACK] Seq=688391 Ack=2988 Win=524544 Len=1418 [TCP segment of a reassembled PDU]"
"876","1726.218902","10.0.1.6","10.0.1.4","TCP","54","445  >  60803 [ACK] Seq=3072 Ack=689809 Win=4197120 Len=0"
"877","1726.218906","10.0.1.4","10.0.1.6","TCP","1472","60803  >  445 [ACK] Seq=689809 Ack=2988 Win=524544 Len=1418 [TCP segment of a reassembled PDU]"
"878","1726.218911","10.0.1.6","10.0.1.4","TCP","54","445  >  60803 [ACK] Seq=3072 Ack=691227 Win=4197120 Len=0"
"879","1726.218915","10.0.1.4","10.0.1.6","TCP","1472","60803  >  445 [ACK] Seq=691227 Ack=2988 Win=524544 Len=1418 [TCP segment of a reassembled PDU]"
"880","1726.218920","10.0.1.6","10.0.1.4","TCP","54","445  >  60803 [ACK] Seq=3072 Ack=692645 Win=4197120 Len=0"
"881","1726.218925","10.0.1.4","10.0.1.6","TCP","1472","60803  >  445 [ACK] Seq=692645 Ack=2988 Win=524544 Len=1418 [TCP segment of a reassembled PDU]"
"882","1726.218929","10.0.1.6","10.0.1.4","TCP","54","445  >  60803 [ACK] Seq=3072 Ack=694063 Win=4197120 Len=0"
"883","1726.218934","10.0.1.4","10.0.1.6","TCP","1472","60803  >  445 [ACK] Seq=694063 Ack=2988 Win=524544 Len=1418 [TCP segment of a reassembled PDU]"
"884","1726.218939","10.0.1.6","10.0.1.4","TCP","54","445  >  60803 [ACK] Seq=3072 Ack=695481 Win=4197120 Len=0"
"885","1726.219277","10.0.1.4","10.0.1.6","TCP","15652","60806  >  445 [ACK] Seq=2013 Ack=876 Win=523776 Len=15598 [TCP segment of a reassembled PDU]"
"886","1726.219312","10.0.1.6","10.0.1.4","TCP","54","445  >  60806 [ACK] Seq=876 Ack=17611 Win=4197120 Len=0"
"887","1726.219740","10.0.1.4","10.0.1.6","TCP","22742","60806  >  445 [ACK] Seq=17611 Ack=876 Win=523776 Len=22688 [TCP segment of a reassembled PDU]"
"888","1726.219749","10.0.1.4","10.0.1.6","TCP","1472","60806  >  445 [ACK] Seq=40299 Ack=876 Win=523776 Len=1418 [TCP segment of a reassembled PDU]"
"889","1726.219750","10.0.1.4","10.0.1.6","TCP","2890","60806  >  445 [ACK] Seq=41717 Ack=876 Win=523776 Len=2836 [TCP segment of a reassembled PDU]"
"890","1726.219770","10.0.1.6","10.0.1.4","TCP","54","445  >  60806 [ACK] Seq=876 Ack=44553 Win=4197120 Len=0"
"891","1726.220222","10.0.1.4","10.0.1.6","TCP","45430","60803  >  445 [ACK] Seq=695481 Ack=3072 Win=524288 Len=45376 [TCP segment of a reassembled PDU]"
"892","1726.220238","10.0.1.4","10.0.1.6","TCP","8562","[TCP Previous segment not captured] 60803  >  445 [ACK] Seq=760709 Ack=3072 Win=524288 Len=8508 [TCP segment of a reassembled PDU]"
"893","1726.220241","10.0.1.4","10.0.1.6","TCP","1472","60803  >  445 [ACK] Seq=769217 Ack=3072 Win=524288 Len=1418 [TCP segment of a reassembled PDU]"
"894","1726.220243","10.0.1.4","10.0.1.6","TCP","42594","60803  >  445 [ACK] Seq=770635 Ack=3072 Win=524288 Len=42540 [TCP segment of a reassembled PDU]"
"895","1726.220255","10.0.1.4","10.0.1.6","TCP","1472","60803  >  445 [ACK] Seq=813175 Ack=3072 Win=524288 Len=1418 [TCP segment of a reassembled PDU]"
"896","1726.220256","10.0.1.4","10.0.1.6","TCP","1472","60803  >  445 [ACK] Seq=814593 Ack=3072 Win=524288 Len=1418 [TCP segment of a reassembled PDU]"
"897","1726.220257","10.0.1.4","10.0.1.6","TCP","1472","60803  >  445 [ACK] Seq=816011 Ack=3072 Win=524288 Len=1418 [TCP segment of a reassembled PDU]"
"898","1726.220258","10.0.1.4","10.0.1.6","TCP","8562","60803  >  445 [ACK] Seq=817429 Ack=3072 Win=524288 Len=8508 [TCP segment of a reassembled PDU]"
"899","1726.220262","10.0.1.4","10.0.1.6","TCP","1472","60803  >  445 [ACK] Seq=825937 Ack=3072 Win=524288 Len=1418 [TCP segment of a reassembled PDU]"
"900","1726.220263","10.0.1.4","10.0.1.6","TCP","31250","60803  >  445 [ACK] Seq=827355 Ack=3072 Win=524288 Len=31196 [TCP segment of a reassembled PDU]"
"901","1726.220322","10.0.1.4","10.0.1.6","TCP","2890","60806  >  445 [ACK] Seq=44553 Ack=876 Win=523776 Len=2836 [TCP segment of a reassembled PDU]"
"902","1726.220324","10.0.1.4","10.0.1.6","TCP","1472","60806  >  445 [ACK] Seq=47389 Ack=876 Win=523776 Len=1418 [TCP segment of a reassembled PDU]"
"903","1726.220325","10.0.1.4","10.0.1.6","SMB2","22742","Write Request Len:65536 Off:4194304 [TCP segment of a reassembled PDU]"
"904","1726.220331","10.0.1.6","10.0.1.4","TCP","54","[TCP ACKed unseen segment] 445  >  60803 [ACK] Seq=3072 Ack=858551 Win=4197120 Len=0"
"905","1726.220332","10.0.1.4","10.0.1.6","TCP","1472","60806  >  445 [ACK] Seq=71495 Ack=876 Win=523776 Len=1418 [TCP segment of a reassembled PDU]"
"906","1726.220333","10.0.1.4","10.0.1.6","TCP","9980","60806  >  445 [PSH, ACK] Seq=72913 Ack=876 Win=523776 Len=9926 [TCP segment of a reassembled PDU]"
"907","1726.220386","10.0.1.6","10.0.1.4","TCP","54","445  >  60806 [ACK] Seq=876 Ack=67665 Win=4197120 Len=0"
"908","1726.220400","10.0.1.6","10.0.1.4","TCP","54","445  >  60806 [ACK] Seq=876 Ack=82839 Win=4197120 Len=0"
"909","1726.221437","10.0.1.4","10.0.1.6","TCP","31250","60806  >  445 [ACK] Seq=82839 Ack=876 Win=523776 Len=31196 [TCP segment of a reassembled PDU]"
"910","1726.221449","10.0.1.4","10.0.1.6","TCP","1472","60806  >  445 [ACK] Seq=114035 Ack=876 Win=523776 Len=1418 [TCP segment of a reassembled PDU]"
"911","1726.221450","10.0.1.4","10.0.1.6","TCP","8562","60806  >  445 [ACK] Seq=115453 Ack=876 Win=523776 Len=8508 [TCP segment of a reassembled PDU]"
"912","1726.221453","10.0.1.4","10.0.1.6","TCP","1472","60806  >  445 [ACK] Seq=123961 Ack=876 Win=523776 Len=1418 [TCP segment of a reassembled PDU]"
"913","1726.221454","10.0.1.4","10.0.1.6","TCP","1472","60806  >  445 [ACK] Seq=125379 Ack=876 Win=523776 Len=1418 [TCP segment of a reassembled PDU]"
"914","1726.221454","10.0.1.4","10.0.1.6","TCP","1472","60806  >  445 [ACK] Seq=126797 Ack=876 Win=523776 Len=1418 [TCP segment of a reassembled PDU]"
"915","1726.221455","10.0.1.4","10.0.1.6","TCP","4308","60806  >  445 [ACK] Seq=128215 Ack=876 Win=523776 Len=4254 [TCP segment of a reassembled PDU]"
"916","1726.221458","10.0.1.4","10.0.1.6","SMB2","902","Write Request Len:65536 Off:4259840"
"917","1726.221499","10.0.1.6","10.0.1.4","TCP","54","445  >  60806 [ACK] Seq=876 Ack=133317 Win=4197120 Len=0"
"918","1726.221968","10.0.1.4","10.0.1.6","TCP","36922","60803  >  445 [ACK] Seq=858551 Ack=3072 Win=524288 Len=36868 [TCP segment of a reassembled PDU]"
"919","1726.221981","10.0.1.4","10.0.1.6","TCP","1472","60803  >  445 [ACK] Seq=895419 Ack=3072 Win=524288 Len=1418 [TCP segment of a reassembled PDU]"
"920","1726.221983","10.0.1.4","10.0.1.6","TCP","45430","60803  >  445 [ACK] Seq=896837 Ack=3072 Win=524288 Len=45376 [TCP segment of a reassembled PDU]"
"921","1726.221998","10.0.1.4","10.0.1.6","TCP","18488","[TCP Previous segment not captured] 60803  >  445 [ACK] Seq=962065 Ack=3072 Win=524288 Len=18434 [TCP segment of a reassembled PDU]"
"922","1726.222004","10.0.1.4","10.0.1.6","TCP","1472","60803  >  445 [ACK] Seq=980499 Ack=3072 Win=524288 Len=1418 [TCP segment of a reassembled PDU]"
"923","1726.222005","10.0.1.4","10.0.1.6","TCP","22742","60803  >  445 [ACK] Seq=981917 Ack=3072 Win=524288 Len=22688 [TCP segment of a reassembled PDU]"
"924","1726.222013","10.0.1.4","10.0.1.6","TCP","1472","60803  >  445 [ACK] Seq=1004605 Ack=3072 Win=524288 Len=1418 [TCP segment of a reassembled PDU]"
"925","1726.222014","10.0.1.4","10.0.1.6","TCP","26996","60803  >  445 [ACK] Seq=1006023 Ack=3072 Win=524288 Len=26942 [TCP segment of a reassembled PDU]"
"926","1726.222075","10.0.1.6","10.0.1.4","TCP","54","[TCP ACKed unseen segment] 445  >  60803 [ACK] Seq=3072 Ack=1032965 Win=4197120 Len=0"
"927","1726.223280","10.0.1.4","10.0.1.6","TCP","26996","60803  >  445 [ACK] Seq=1032965 Ack=3072 Win=524288 Len=26942 [TCP segment of a reassembled PDU] [TCP segment of a reassembled PDU]"
"928","1726.223288","10.0.1.4","10.0.1.6","TCP","1472","60803  >  445 [ACK] Seq=1059907 Ack=3072 Win=524288 Len=1418 [TCP segment of a reassembled PDU]"
"929","1726.223289","10.0.1.4","10.0.1.6","TCP","22742","60803  >  445 [ACK] Seq=1061325 Ack=3072 Win=524288 Len=22688 [TCP segment of a reassembled PDU]"
"930","1726.223296","10.0.1.4","10.0.1.6","TCP","1472","60803  >  445 [ACK] Seq=1084013 Ack=3072 Win=524288 Len=1418 [TCP segment of a reassembled PDU]"
"931","1726.223305","10.0.1.4","10.0.1.6","TCP","45430","60803  >  445 [PSH, ACK] Seq=1085431 Ack=3072 Win=524288 Len=45376 [TCP segment of a reassembled PDU]"
"932","1726.223318","10.0.1.4","10.0.1.6","TCP","18488","[TCP Previous segment not captured] 60803  >  445 [ACK] Seq=1150659 Ack=3072 Win=524288 Len=18434 [TCP segment of a reassembled PDU]"
"933","1726.223324","10.0.1.4","10.0.1.6","TCP","1472","60803  >  445 [ACK] Seq=1169093 Ack=3072 Win=524288 Len=1418 [TCP segment of a reassembled PDU]"
"934","1726.223325","10.0.1.4","10.0.1.6","TCP","42594","60803  >  445 [ACK] Seq=1170511 Ack=3072 Win=524288 Len=42540 [TCP segment of a reassembled PDU]"
"935","1726.223335","10.0.1.4","10.0.1.6","TCP","1472","60803  >  445 [ACK] Seq=1213051 Ack=3072 Win=524288 Len=1418 [TCP segment of a reassembled PDU]"
"936","1726.223385","10.0.1.6","10.0.1.4","TCP","54","[TCP ACKed unseen segment] 445  >  60803 [ACK] Seq=3072 Ack=1214469 Win=4197120 Len=0"
"937","1726.223399","10.0.1.4","10.0.1.6","TCP","1472","60803  >  445 [ACK] Seq=1214469 Ack=3072 Win=524288 Len=1418 [TCP segment of a reassembled PDU]"
"938","1726.223404","10.0.1.4","10.0.1.6","TCP","1472","60803  >  445 [ACK] Seq=1215887 Ack=3072 Win=524288 Len=1418 [TCP segment of a reassembled PDU]"
"939","1726.223408","10.0.1.6","10.0.1.4","TCP","54","445  >  60803 [ACK] Seq=3072 Ack=1217305 Win=4197120 Len=0"
"940","1726.223412","10.0.1.4","10.0.1.6","TCP","1472","60803  >  445 [ACK] Seq=1217305 Ack=3072 Win=524288 Len=1418 [TCP segment of a reassembled PDU]"
"941","1726.224737","10.0.1.4","10.0.1.6","TCP","1472","60803  >  445 [ACK] Seq=1218723 Ack=3072 Win=524288 Len=1418 [TCP segment of a reassembled PDU]"
"942","1726.224738","10.0.1.4","10.0.1.6","TCP","1472","60803  >  445 [ACK] Seq=1220141 Ack=3072 Win=524288 Len=1418 [TCP segment of a reassembled PDU]"
"943","1726.224739","10.0.1.4","10.0.1.6","TCP","1472","60803  >  445 [ACK] Seq=1221559 Ack=3072 Win=524288 Len=1418 [TCP segment of a reassembled PDU]"
"944","1726.224739","10.0.1.4","10.0.1.6","TCP","1472","60803  >  445 [ACK] Seq=1222977 Ack=3072 Win=524288 Len=1418 [TCP segment of a reassembled PDU]"
"945","1726.224744","10.0.1.4","10.0.1.6","TCP","42594","60803  >  445 [ACK] Seq=1224395 Ack=3072 Win=524288 Len=42540 [TCP segment of a reassembled PDU]"
"946","1726.224756","10.0.1.4","10.0.1.6","TCP","1472","60803  >  445 [ACK] Seq=1266935 Ack=3072 Win=524288 Len=1418 [TCP segment of a reassembled PDU]"
"947","1726.224757","10.0.1.4","10.0.1.6","TCP","45430","60803  >  445 [ACK] Seq=1268353 Ack=3072 Win=524288 Len=45376 [TCP segment of a reassembled PDU]"
"948","1726.224770","10.0.1.4","10.0.1.6","TCP","18488","[TCP Previous segment not captured] 60803  >  445 [ACK] Seq=1333581 Ack=3072 Win=524288 Len=18434 [TCP segment of a reassembled PDU]"
"949","1726.224776","10.0.1.4","10.0.1.6","TCP","1472","60803  >  445 [ACK] Seq=1352015 Ack=3072 Win=524288 Len=1418 [TCP segment of a reassembled PDU]"
"950","1726.224777","10.0.1.4","10.0.1.6","TCP","22742","60803  >  445 [ACK] Seq=1353433 Ack=3072 Win=524288 Len=22688 [TCP segment of a reassembled PDU]"
"951","1726.224784","10.0.1.4","10.0.1.6","TCP","1472","60803  >  445 [ACK] Seq=1376121 Ack=3072 Win=524288 Len=1418 [TCP segment of a reassembled PDU]"
"952","1726.224785","10.0.1.4","10.0.1.6","TCP","22742","60803  >  445 [ACK] Seq=1377539 Ack=3072 Win=524288 Len=22688 [TCP segment of a reassembled PDU]"
